Time	Electric field
-0.72000033333336	-0.115900541385682
-0.70000033333335	-0.13718877609776
-0.680000333333339	-0.159403153373904
-0.660000333333358	-0.182357947777057
-0.640000333333347	-0.205868676180772
-0.620000333333337	-0.230119200556188
-0.600000333333355	-0.25511014205861
-0.580000333333345	-0.281952747533859
-0.560000333333335	-0.307128793318034
-0.540000333333353	-0.33045379628469
-0.520000333333343	-0.349520779615745
-0.500000333333332	-0.367292032974538
-0.480000333333351	-0.382288585572977
-0.46000033333334	-0.390433795125366
-0.44000033333333	-0.39487629788741
-0.420000333333348	-0.392099733661132
-0.400000333333338	-0.381917755854165
-0.380000333333328	-0.363034634494246
-0.360000333333346	-0.334711194764982
-0.340000333333336	-0.299168688047396
-0.320000333333326	-0.255850559185618
-0.300000333333344	-0.199759613727654
-0.280000333333334	-0.13422710758973
-0.260000333333323	-0.0609196625784518
-0.240000333333342	0.024235450313437
-0.220000333333331	0.11698052202799
-0.200000333333321	0.221573137392092
-0.180000333333339	0.328201899855465
-0.160000333333329	0.435386596319401
-0.140000333333319	0.541089837374014
-0.120000333333337	0.643090371638282
-0.100000333333327	0.741388199112206
-0.0800003333333166	0.824691337453615
-0.0600003333333348	0.895962697481153
-0.0400003333333245	0.950947365335761
-0.0200003333333143	0.987415393462106
-3.33333332491748E-7	1
0.0199996666666777	0.989632917911281
0.039999666666688	0.95279840815328
0.0599996666666698	0.889670394212206
0.07999966666668	0.804143519868544
0.0999996666666902	0.700845392166089
0.119999666666644	0.581630780854207
0.139999666666682	0.447234512662134
0.159999666666636	0.304691792607057
0.179999666666674	0.160853342579717
0.199999666666685	0.0210883669460017
0.219999666666638	-0.123675542374567
0.239999666666677	-0.258072431721948
0.25999966666663	-0.374511721118168
0.279999666666697	-0.475958184847796
0.299999666666679	-0.558891735781009
0.319999666666632	-0.61868476687401
0.339999666666699	-0.661447582890533
0.359999666666653	-0.681809053883236
0.379999666666691	-0.68144257225158
0.399999666666645	-0.660335714889406
0.419999666666655	-0.622202990537911
0.439999666666637	-0.564074655670061
0.459999666666647	-0.49280391679783
0.479999666666686	-0.412092238400947
0.499999666666639	-0.324900046676826
0.519999666666649	-0.228083053456917
0.53999966666666	-0.132376064772212
0.559999666666641	-0.0431480986420051
0.579999666666708	0.043117577824864
0.599999666666662	0.118091147718501
0.619999666666644	0.178995425657321
0.639999666666654	0.227867304126963
0.659999666666664	0.258597099519001
0.679999666666703	0.274332205778523
0.699999666666656	0.276183248596041
0.719999666666666	0.263409810844549
0.739999666666648	0.238048660778622
0.759999666666658	0.202506154061037
0.779999666666669	0.16122355114322
0.79999966666665	0.116795417746238
0.819999666666661	0.0703305160946782
0.839999666666671	0.0247908252742234
0.859999666666653	-0.0181569707929902
0.879999666666663	-0.0549958907536773
0.899999666666673	-0.0825786648938104
0.919999666666655	-0.103867520761196
0.939999666666665	-0.117196271357945
0.959999666666675	-0.122194086965244
0.979999666666657	-0.119972835584222
0.999999666666668	-0.113308460285848
1.01999966666668	-0.100905852253167
1.03999966666666	-0.0846148119930807
1.05999966666667	-0.0664733500707842
1.07999966666668	-0.0477760783789859
1.09999966666663	-0.0298195343918489
1.11999966666667	-0.0140843660167956
1.13999966666668	-7.55739651108697E-4
1.15999966666666	0.00887049050188743
1.17999966666667	0.0153496994029791
1.19999966666663	0.0197925127426773
1.21999966666667	0.0216437419067881
1.23999966666668	0.0203478877034636
1.25999966666669	0.0177562414123454
1.27999966666667	0.0134984702388683
1.29999966666662	0.00905559478363928
1.31999966666669	0.00516810671230277
1.33999966666664	0.00109545845523671
1.35999966666668	-0.00205157521977394
1.37999966666663	-0.00445813586379952
1.39999966666664	-0.00593908813732277
1.41999966666668	-0.00649444446344985
1.43999966666664	-0.00630932154703877
1.45999966666668	-0.0048283754850686
1.47999966666663	-0.00390277953767243
1.49999966666664	-0.00260693775745411
1.51999966666668	-3.85499408684307E-4
1.53999966666663	7.25218833967631E-4
1.5599996666667	5.40095917556551E-4
1.57999966666665	3.54979212698549E-4
1.59999966666663	3.54979212698549E-4
1.6199996666667	-0.00131109846185701
1.63999966666665	-0.00279205446231211
1.65999966666669	-0.00408789624253043
1.67999966666665	-0.0089010113190285
1.69999966666666	-0.011122449046643
1.71999966666664	-0.0124182411344367
1.73999966666665	-0.0142694702985475
1.75999966666666	-0.0153802202201201
1.77999966666664	-0.0161206994626583
1.79999966666665	-0.0176016579477346
1.81999966666666	-0.016490908026162
1.83999966666664	-0.0153802202201201
1.85999966666665	-0.0138992617350438
1.87999966666666	-0.0109373447648911
1.89999966666664	-0.00816053207649034
1.91999966666666	-0.0050134921899266
1.93999966666667	-0.00205157521977394
1.95999966666665	1.69862507840548E-4
1.97999966666666	0.00368712959256721
1.99999966666667	0.0064639484925211
2.01999966666665	0.00813001125934927
2.03999966666666	0.00979607402617744
2.05999966666667	0.0114621989085364
2.07999966666665	0.0110919282295019
2.09999966666666	0.0118324074720401
2.11999966666667	0.0118324074720401
2.13999966666665	0.0116473031902882
2.15999966666666	0.0107216575504675
2.17999966666667	0.0096109697444256
2.19999966666666	0.00701926133777663
2.21999966666667	0.00572346924998294
2.23999966666668	0.00405736921383629
2.25999966666666	0.00239130023545504
2.27999966666667	7.25218833967631E-4
2.29999966666668	-9.40859461743238E-4
2.31999966666666	-0.00316229408358119
2.33999966666667	-0.00464325256865752
2.35999966666668	-0.00575396522091168
2.37999966666666	-0.00612420484218077
2.39999966666667	-0.00723494855220033
2.41999966666668	-0.00816053207649034
2.43999966666667	-0.00760515711570402
2.45999966666668	-0.00649444446344985
2.47999966666669	-0.00630932154703877
2.49999966666667	-0.0051986088947846
2.51999966666668	-0.00427301915894151
2.53999966666669	-0.00353253370485027
2.55999966666664	-0.00186645851491594
2.57999966666668	-5.70619840474156E-4
2.59999966666669	5.40095917556551E-4
2.61999966666667	0.00257641694031304
2.63999966666668	0.0033168961828512
2.65999966666664	0.00387225250897829
2.67999966666667	0.00461272553996337
2.69999966666663	0.00368712959256721
2.71999966666669	0.0033168961828512
2.73999966666668	0.00350201288770921
2.75999966666663	0.00313177326644012
2.7799996666667	0.0018359314862218
2.79999966666665	0.00109545845523671
2.81999966666669	-2.00380840360382E-4
2.8399996666667	-0.00112597989353309
2.85999966666665	-0.00149621889364686
2.87999966666669	-0.00334741078843919
2.89999966666664	-0.00390277953767243
2.91999966666668	-0.00408789624253043
2.93999966666664	-0.0050134921899266
2.95999966666665	-0.0048283754850686
2.97999966666666	-0.00408789624253043
2.99999966666664	-0.00371766283281443
3.01999966666671	-0.00297717737872319
3.03999966666666	-0.00131109846185701
3.05999966666664	-9.40859461743238E-4
3.07999966666665	5.40095917556551E-4
3.09999966666666	0.0018359314862218
3.1199996666667	0.00313177326644012
3.13999966666665	0.00424248591869429
3.15999966666666	0.00442760883510537
3.17999966666665	0.00609367781348662
3.19999966666666	0.00664905277427294
3.21999966666667	0.00701926133777663
3.23999966666665	0.00701926133777663
3.25999966666666	0.00572346924998294
3.27999966666667	0.00535322341716077
3.29999966666665	0.00609367781348662
3.31999966666666	0.00479784224482138
3.33999966666667	0.00276153985672412
3.35999966666665	0.0016508147813638
3.37999966666666	0.0014656980765058
3.39999966666667	-7.55739651108697E-4
3.41999966666666	-0.00205157521977394
3.43999966666667	-0.00334741078843919
3.45999966666668	-0.0050134921899266
3.47999966666666	-0.00556884851605368
3.49999966666667	-0.00649444446344985
3.51999966666668	-0.00760515711570402
3.53999966666666	-0.00742005283395217
3.55999966666667	-0.00834563635824218
3.57999966666668	-0.00816053207649034
3.59999966666666	-0.00816053207649034
3.61999966666667	-0.00723494855220033
3.63999966666663	-0.00630932154703877
3.65999966666666	-0.00427301915894151
3.67999966666667	-0.00297717737872319
3.69999966666668	-0.00131109846185701
3.71999966666667	1.69862507840548E-4
3.73999966666662	0.0014656980765058
3.75999966666669	0.00368712959256721
3.77999966666667	0.00516810671230277
3.79999966666668	0.00627884421076926
3.81999966666669	0.00775974058031479
3.83999966666664	0.00905559478363928
3.85999966666668	0.00905559478363928
3.87999966666663	0.00998117830792928
3.89999966666667	0.00905559478363928
3.91999966666663	0.00831511554110112
3.93999966666664	0.00775974058031479
3.95999966666668	0.00664905277427294
3.97999966666663	0.00590857353173478
3.9999996666667	0.00405736921383629
4.01999966666665	0.0018359314862218
4.03999966666663	7.25218833967631E-4
4.0599996666667	-7.55739651108697E-4
4.07999966666665	-0.00316229408358119
4.09999966666669	-0.00408789624253043
4.11999966666664	-0.00649444446344985
4.13999966666665	-0.00871590703727666
4.15999966666664	-0.00853074063999402
4.17999966666665	-0.00927121988253219
4.19999966666666	-0.010196865522353
4.21999966666664	-0.0100116991250704
4.23999966666665	-0.00853074063999402
4.25999966666666	-0.00853074063999402
4.27999966666664	-0.00797542779473849
4.29999966666665	-0.00760515711570402
4.31999966666666	-0.00575396522091168
4.33999966666664	-0.00371766283281443
4.35999966666665	-0.00149621889364686
4.37999966666666	3.54979212698549E-4
4.39999966666664	0.0018359314862218
4.41999966666666	0.00313177326644012
4.43999966666667	0.00424248591869429
4.45999966666665	0.00572346924998294
4.47999966666666	0.00664905277427294
4.49999966666667	0.0064639484925211
4.51999966666665	0.0064639484925211
4.53999966666666	0.00701926133777663
4.55999966666667	0.00590857353173478
4.57999966666665	0.00479784224482138
4.59999966666666	0.00516810671230277
4.61999966666667	0.00387225250897829
4.63999966666665	0.00239130023545504
4.65999966666666	0.00128057516009471
4.67999966666667	7.25218833967631E-4
4.69999966666666	-2.00380840360382E-4
4.71999966666667	-0.00168134181005794
4.73999966666668	-0.00223669813618502
4.75999966666666	-0.00297717737872319
4.77999966666667	-0.00408789624253043
4.79999966666668	-0.00445813586379952
4.81999966666666	-0.00390277953767243
4.83999966666667	-0.00297717737872319
4.85999966666668	-0.00390277953767243
4.87999966666666	-0.00408789624253043
4.89999966666667	-0.00279205446231211
4.91999966666668	-0.00186645851491594
4.93999966666667	-0.00279205446231211
4.95999966666668	-0.00112597989353309
4.97999966666669	-2.00380840360382E-4
4.99999966666667	3.54979212698549E-4
5.01999966666668	9.10341750378712E-4
5.03999966666669	7.25218833967631E-4
5.05999966666667	7.25218833967631E-4
5.07999966666668	0.00220618353059704
5.09999966666663	0.00313177326644012
5.11999966666667	0.00239130023545504
5.13999966666663	0.00109545845523671
5.15999966666669	3.54979212698549E-4
5.17999966666667	1.69862507840548E-4
5.19999966666663	-2.00380840360382E-4
5.21999966666669	-0.00205157521977394
5.23999966666665	-0.00242182105259611
5.25999966666669	-0.00279205446231211
5.2799996666667	-0.00316229408358119
5.29999966666665	-0.00353253370485027
5.31999966666669	-0.00408789624253043
5.33999966666664	-0.00464325256865752
5.35999966666668	-0.00464325256865752
5.37999966666663	-0.0051986088947846
5.39999966666664	-0.0048283754850686
5.41999966666668	-0.00427301915894151
5.43999966666664	-0.00334741078843919
5.4599996666667	-0.00334741078843919
5.47999966666666	-0.00316229408358119
5.49999966666664	-0.00168134181005794
5.51999966666665	-0.00131109846185701
5.53999966666666	-3.85499408684307E-4
5.5599996666667	1.69862507840548E-4
5.57999966666665	1.69862507840548E-4
5.59999966666666	0.00109545845523671
5.61999966666664	0.0016508147813638
5.63999966666665	0.00276153985672412
5.65999966666669	0.0033168961828512
5.67999966666665	0.00220618353059704
5.69999966666666	0.00257641694031304
5.71999966666667	0.00257641694031304
5.73999966666665	0.00220618353059704
5.75999966666666	0.0014656980765058
5.77999966666667	-2.00380840360382E-4
5.79999966666665	3.54979212698549E-4
5.81999966666666	-7.55739651108697E-4
5.83999966666667	-0.00223669813618502
5.85999966666665	-0.00297717737872319
5.87999966666666	-0.00279205446231211
5.89999966666667	-0.00371766283281443
5.91999966666666	-0.00427301915894151
5.93999966666667	-0.0050134921899266
5.95999966666668	-0.0048283754850686
5.97999966666666	-0.00612420484218077
5.99999966666667	-0.0051986088947846
6.01999966666668	-0.00538373181119568
6.03999966666666	-0.00408789624253043
6.05999966666667	-0.00334741078843919
6.07999966666662	-0.00316229408358119
6.09999966666666	-0.00205157521977394
6.11999966666667	-0.00131109846185701
6.13999966666668	-0.00131109846185701
6.15999966666666	1.69862507840548E-4
6.17999966666662	5.40095917556551E-4
6.19999966666668	7.25218833967631E-4
6.21999966666667	0.00239130023545504
6.23999966666668	0.00276153985672412
6.25999966666669	0.0016508147813638
6.27999966666664	3.54979212698549E-4
6.29999966666668	-3.85499408684307E-4
6.31999966666663	-2.00380840360382E-4
6.33999966666667	-2.00380840360382E-4
6.35999966666668	-0.00186645851491594
6.37999966666663	-0.00297717737872319
6.39999966666667	-0.00260693775745411
6.41999966666663	-0.00297717737872319
6.43999966666669	-0.00371766283281443
6.45999966666665	-0.00242182105259611
6.47999966666663	-0.00353253370485027
6.4999996666667	-0.00371766283281443
6.51999966666665	-0.00279205446231211
6.53999966666669	-0.00260693775745411
6.55999966666664	-0.00205157521977394
6.57999966666665	-0.00149621889364686
6.59999966666669	-0.00186645851491594
6.61999966666664	-9.40859461743238E-4
6.63999966666668	-7.55739651108697E-4
6.65999966666664	-5.70619840474156E-4
6.67999966666665	9.10341750378712E-4
6.69999966666666	0.0016508147813638
6.71999966666664	0.0014656980765058
6.73999966666665	0.00313177326644012
6.75999966666666	0.00276153985672412
6.77999966666664	0.00239130023545504
6.79999966666665	0.00276153985672412
6.81999966666666	0.00276153985672412
6.83999966666664	0.00276153985672412
6.85999966666665	0.00220618353059704
6.87999966666666	0.00109545845523671
6.89999966666664	7.25218833967631E-4
6.91999966666666	5.40095917556551E-4
6.93999966666667	-7.55739651108697E-4
6.95999966666665	-0.00205157521977394
6.97999966666666	-0.00242182105259611
6.99999966666667	-0.00260693775745411
7.01999966666665	-0.00297717737872319
7.03999966666666	-0.00408789624253043
7.05999966666667	-0.00445813586379952
7.07999966666665	-0.0048283754850686
7.09999966666666	-0.00445813586379952
7.11999966666667	-0.00575396522091168
7.13999966666665	-0.0048283754850686
7.15999966666666	-0.00445813586379952
7.17999966666667	-0.00390277953767243
7.19999966666666	-0.00279205446231211
7.21999966666667	-0.00297717737872319
7.23999966666668	-0.00223669813618502
7.25999966666666	-0.00223669813618502
7.27999966666667	-0.00223669813618502
7.29999966666668	-3.85499408684307E-4
7.31999966666666	1.69862507840548E-4
7.33999966666667	7.25218833967631E-4
7.35999966666668	0.0014656980765058
7.37999966666666	0.0016508147813638
7.39999966666667	0.00109545845523671
7.41999966666668	0.00202105440263288
7.43999966666667	0.0018359314862218
7.45999966666668	0.00128057516009471
7.47999966666669	0.00128057516009471
7.49999966666667	0.0014656980765058
7.51999966666668	0.00128057516009471
7.53999966666669	0.0014656980765058
7.55999966666667	1.69862507840548E-4
7.57999966666668	5.40095917556551E-4
7.59999966666669	-1.52604085705329E-5
7.61999966666667	-5.70619840474156E-4
7.63999966666663	-0.00131109846185701
7.65999966666669	-0.00242182105259611
7.67999966666665	-0.00279205446231211
7.69999966666668	-0.00279205446231211
7.71999966666669	-0.00297717737872319
7.73999966666665	-0.00371766283281443
7.75999966666669	-0.00390277953767243
7.77999966666664	-0.00334741078843919
7.79999966666668	-0.00371766283281443
7.81999966666669	-0.00297717737872319
7.83999966666664	-0.00371766283281443
7.85999966666668	-0.00353253370485027
7.87999966666663	-0.00316229408358119
7.8999996666667	-0.00149621889364686
7.91999966666666	-0.00186645851491594
7.93999966666664	-7.55739651108697E-4
7.95999966666665	-2.00380840360382E-4
7.97999966666666	7.25218833967631E-4
7.9999996666667	0.00128057516009471
8.01999966666665	5.40095917556551E-4
8.03999966666666	0.0014656980765058
8.05999966666664	0.00276153985672412
8.07999966666665	0.00239130023545504
8.09999966666669	0.00220618353059704
8.11999966666664	0.0018359314862218
8.13999966666665	0.00128057516009471
8.15999966666666	0.0016508147813638
8.17999966666665	1.69862507840548E-4
8.19999966666666	-3.85499408684307E-4
8.21999966666667	1.69862507840548E-4
8.23999966666665	-0.00112597989353309
8.25999966666666	-7.55739651108697E-4
8.27999966666667	-0.00242182105259611
8.29999966666665	-0.00297717737872319
8.31999966666666	-0.00223669813618502
8.33999966666667	-0.00242182105259611
8.35999966666665	-0.00371766283281443
8.37999966666666	-0.00334741078843919
8.39999966666667	-0.00242182105259611
8.41999966666666	-0.00279205446231211
8.43999966666667	-0.00186645851491594
8.45999966666668	-0.00112597989353309
8.47999966666666	-9.40859461743238E-4
8.49999966666667	-2.00380840360382E-4
8.51999966666668	-1.52604085705329E-5
8.53999966666666	0.00128057516009471
8.55999966666667	0.00220618353059704
8.57999966666668	0.00220618353059704
8.59999966666666	0.00313177326644012
8.61999966666662	0.00461272553996337
8.63999966666668	0.00498296516123246
8.65999966666666	0.00572346924998294
8.67999966666667	0.00553836496823109
8.69999966666668	0.00535322341716077
8.71999966666664	0.00553836496823109
8.73999966666668	0.00516810671230277
8.75999966666669	0.00479784224482138
8.77999966666667	0.00368712959256721
8.79999966666668	0.00387225250897829
8.81999966666663	0.00257641694031304
8.83999966666667	0.00239130023545504
8.85999966666662	0.00239130023545504
8.87999966666669	0.0014656980765058
8.89999966666664	0.00202105440263288
8.91999966666663	0.00109545845523671
8.93999966666669	7.25218833967631E-4
8.95999966666665	0.0016508147813638
8.97999966666669	7.25218833967631E-4
8.99999966666664	9.10341750378712E-4
